Timepoint   	           1	           2
0.000000e+00	0.000000e+00	0.000000e+00
1.000000e-04	3.473618e-05	2.083990e-09
1.010000e-02	3.502423e-03	2.119940e-05
9.199303e-02	3.150162e-02	1.720009e-03
3.157061e-01	1.054379e-01	1.916401e-02
5.009866e-01	1.650411e-01	4.630061e-02
6.878721e-01	2.242001e-01	8.395183e-02
8.840242e-01	2.850871e-01	1.333381e-01
1.092006e+00	3.475389e-01	1.953247e-01
1.313917e+00	4.104314e-01	2.705743e-01
1.552732e+00	4.718791e-01	3.596164e-01
1.813856e+00	5.292561e-01	4.631003e-01
2.110082e+00	5.791858e-01	5.831322e-01
2.464597e+00	6.152930e-01	7.222935e-01
2.811086e+00	6.260037e-01	8.451196e-01
3.119217e+00	6.183444e-01	9.380106e-01
3.403388e+00	6.015388e-01	1.007770e+00
3.676538e+00	5.816518e-01	1.060325e+00
3.947179e+00	5.636330e-01	1.099893e+00
4.222593e+00	5.524181e-01	1.130393e+00
4.513035e+00	5.538193e-01	1.156603e+00
4.846621e+00	5.778882e-01	1.186862e+00
5.212951e+00	6.361118e-01	1.231255e+00
5.529518e+00	7.129681e-01	1.287676e+00
5.815035e+00	8.002078e-01	1.357871e+00
6.088028e+00	8.949219e-01	1.444268e+00
6.358844e+00	9.942877e-01	1.548738e+00
6.633839e+00	1.094439e+00	1.672219e+00
6.918630e+00	1.190537e+00	1.814846e+00
7.220987e+00	1.276940e+00	1.976552e+00
7.558293e+00	1.347245e+00	2.159813e+00
7.942367e+00	1.388645e+00	2.357801e+00
8.305561e+00	1.391027e+00	2.521273e+00
8.630673e+00	1.369139e+00	2.640369e+00
8.933198e+00	1.336847e+00	2.725598e+00
9.226612e+00	1.303672e+00	2.785834e+00
9.520784e+00	1.277927e+00	2.828082e+00
9.826079e+00	1.268542e+00	2.859648e+00
1.016302e+01	1.288080e+00	2.890949e+00
1.050767e+01	1.347052e+00	2.932896e+00
1.084506e+01	1.444056e+00	2.996879e+00
1.115524e+01	1.563426e+00	3.084607e+00
1.144896e+01	1.695947e+00	3.197639e+00
1.173700e+01	1.835407e+00	3.337537e+00
1.202713e+01	1.975338e+00	3.505042e+00
1.232622e+01	2.108199e+00	3.699842e+00
1.264341e+01	2.225341e+00	3.921286e+00
1.299951e+01	2.316855e+00	4.172749e+00
1.324452e+01	2.351939e+00	4.338224e+00
1.344469e+01	2.363676e+00	4.464280e+00
1.362331e+01	2.362180e+00	4.567556e+00
1.379593e+01	2.351272e+00	4.657690e+00
1.396021e+01	2.333726e+00	4.733802e+00
1.412114e+01	2.311397e+00	4.798804e+00
1.428850e+01	2.284717e+00	4.856320e+00
1.444930e+01	2.257760e+00	4.902227e+00
1.461032e+01	2.231524e+00	4.939673e+00
1.503044e+01	2.181182e+00	5.005254e+00
1.538611e+01	2.177622e+00	5.040463e+00
1.577788e+01	2.232925e+00	5.083303e+00
1.617409e+01	2.358635e+00	5.158366e+00
1.651895e+01	2.519917e+00	5.268105e+00
1.683277e+01	2.697306e+00	5.412399e+00
1.713463e+01	2.881780e+00	5.592660e+00
1.743629e+01	3.064775e+00	5.809726e+00
1.774662e+01	3.235938e+00	6.062865e+00
1.807660e+01	3.383150e+00	6.350834e+00
1.845269e+01	3.492152e+00	6.679465e+00
