Distance	       1	       2	       3
 5.884514e-01	  4.031782e-01	  6.278080e-01	  8.118884e-02
 6.418849e-01	  4.031782e-01	  6.278080e-01	  1.034569e-01
 6.859579e-01	  4.031782e-01	  6.278080e-01	  1.318325e-01
 7.214998e-01	  4.031782e-01	  6.278080e-01	  1.679909e-01
 7.496782e-01	  4.031782e-01	  6.278080e-01	  2.140666e-01
 7.717435e-01	  4.031782e-01	  6.278080e-01	  2.727797e-01
 7.888800e-01	  4.031782e-01	  6.278080e-01	  3.475964e-01
 8.021262e-01	  4.031782e-01	  6.278080e-01	  4.429334e-01
 8.123461e-01	  4.031782e-01	  6.278080e-01	  5.644189e-01
 8.202320e-01	  4.031782e-01	  6.278080e-01	  7.192249e-01
 8.263252e-01	  4.031782e-01	  6.278080e-01	  9.164904e-01
 8.310423e-01	  4.031782e-01	  6.278080e-01	  1.167861e+00
 8.347019e-01	  4.031782e-01	  6.278080e-01	  1.488176e+00
 8.375467e-01	  4.031782e-01	  6.278080e-01	  1.896345e+00
 8.397620e-01	  4.031782e-01	  6.278080e-01	  2.416465e+00
 8.414895e-01	  4.031782e-01	  6.278080e-01	  3.079241e+00
 8.428383e-01	  4.031782e-01	  6.278080e-01	  3.923800e+00
 8.438923e-01	  4.031782e-01	  6.278080e-01	  5.000000e+00
 5.327144e-01	  4.031782e-01	  8.000000e-01	  5.000000e-02
 5.911130e-01	  4.031782e-01	  8.000000e-01	  6.371375e-02
 6.422181e-01	  4.031782e-01	  8.000000e-01	  8.118884e-02
 6.852787e-01	  4.031782e-01	  8.000000e-01	  1.034569e-01
 7.205453e-01	  4.031782e-01	  8.000000e-01	  1.318325e-01
 7.488079e-01	  4.031782e-01	  8.000000e-01	  1.679909e-01
 7.710898e-01	  4.031782e-01	  8.000000e-01	  2.140666e-01
 7.884537e-01	  4.031782e-01	  8.000000e-01	  2.727797e-01
 8.018860e-01	  4.031782e-01	  8.000000e-01	  3.475964e-01
 8.122378e-01	  4.031782e-01	  8.000000e-01	  4.429334e-01
 8.202074e-01	  4.031782e-01	  8.000000e-01	  5.644189e-01
 8.263481e-01	  4.031782e-01	  8.000000e-01	  7.192249e-01
 8.310884e-01	  4.031782e-01	  8.000000e-01	  9.164904e-01
 8.347562e-01	  4.031782e-01	  8.000000e-01	  1.167861e+00
 8.376009e-01	  4.031782e-01	  8.000000e-01	  1.488176e+00
 8.398119e-01	  4.031782e-01	  8.000000e-01	  1.896345e+00
 8.415334e-01	  4.031782e-01	  8.000000e-01	  2.416465e+00
 8.428758e-01	  4.031782e-01	  8.000000e-01	  3.079241e+00
 8.439238e-01	  4.031782e-01	  8.000000e-01	  3.923800e+00
 8.447427e-01	  4.031782e-01	  8.000000e-01	  5.000000e+00
 2.269782e+00	  5.137599e-01	  8.000000e-03	  5.000000e-02
 2.169865e+00	  5.137599e-01	  8.000000e-03	  6.371375e-02
 2.051813e+00	  5.137599e-01	  8.000000e-03	  8.118884e-02
 1.914730e+00	  5.137599e-01	  8.000000e-03	  1.034569e-01
 1.758763e+00	  5.137599e-01	  8.000000e-03	  1.318325e-01
 1.585476e+00	  5.137599e-01	  8.000000e-03	  1.679909e-01
 1.398125e+00	  5.137599e-01	  8.000000e-03	  2.140666e-01
 1.201781e+00	  5.137599e-01	  8.000000e-03	  2.727797e-01
 1.003273e+00	  5.137599e-01	  8.000000e-03	  3.475964e-01
 8.110954e-01	  5.137599e-01	  8.000000e-03	  4.429334e-01
 6.356685e-01	  5.137599e-01	  8.000000e-03	  5.644189e-01
 4.905144e-01	  5.137599e-01	  8.000000e-03	  7.192249e-01
 3.935643e-01	  5.137599e-01	  8.000000e-03	  9.164904e-01
 3.604824e-01	  5.137599e-01	  8.000000e-03	  1.167861e+00
 3.846142e-01	  5.137599e-01	  8.000000e-03	  1.488176e+00
 4.390739e-01	  5.137599e-01	  8.000000e-03	  1.896345e+00
 5.016695e-01	  5.137599e-01	  8.000000e-03	  2.416465e+00
 5.615009e-01	  5.137599e-01	  8.000000e-03	  3.079241e+00
 6.144251e-01	  5.137599e-01	  8.000000e-03	  3.923800e+00
 6.594108e-01	  5.137599e-01	  8.000000e-03	  5.000000e+00
 2.221517e+00	  5.137599e-01	  1.019420e-02	  5.000000e-02
 2.114839e+00	  5.137599e-01	  1.019420e-02	  6.371375e-02
 1.989431e+00	  5.137599e-01	  1.019420e-02	  8.118884e-02
 1.844678e+00	  5.137599e-01	  1.019420e-02	  1.034569e-01
 1.681146e+00	  5.137599e-01	  1.019420e-02	  1.318325e-01
 1.500942e+00	  5.137599e-01	  1.019420e-02	  1.679909e-01
 1.307940e+00	  5.137599e-01	  1.019420e-02	  2.140666e-01
 1.107838e+00	  5.137599e-01	  1.019420e-02	  2.727797e-01
 9.080451e-01	  5.137599e-01	  1.019420e-02	  3.475964e-01
 7.176710e-01	  5.137599e-01	  1.019420e-02	  4.429334e-01
 5.481844e-01	  5.137599e-01	  1.019420e-02	  5.644189e-01
 4.155700e-01	  5.137599e-01	  1.019420e-02	  7.192249e-01
 3.414657e-01	  5.137599e-01	  1.019420e-02	  9.164904e-01
 3.379285e-01	  5.137599e-01	  1.019420e-02	  1.167861e+00
 3.845251e-01	  5.137599e-01	  1.019420e-02	  1.488176e+00
 4.500478e-01	  5.137599e-01	  1.019420e-02	  1.896345e+00
 5.164612e-01	  5.137599e-01	  1.019420e-02	  2.416465e+00
 5.765849e-01	  5.137599e-01	  1.019420e-02	  3.079241e+00
 6.282716e-01	  5.137599e-01	  1.019420e-02	  3.923800e+00
 6.714652e-01	  5.137599e-01	  1.019420e-02	  5.000000e+00
 2.161828e+00	  5.137599e-01	  1.299021e-02	  5.000000e-02
 2.047098e+00	  5.137599e-01	  1.299021e-02	  6.371375e-02
 1.913052e+00	  5.137599e-01	  1.299021e-02	  8.118884e-02
 1.759457e+00	  5.137599e-01	  1.299021e-02	  1.034569e-01
 1.587424e+00	  5.137599e-01	  1.299021e-02	  1.318325e-01
 1.399730e+00	  5.137599e-01	  1.299021e-02	  1.679909e-01
 1.200977e+00	  5.137599e-01	  1.299021e-02	  2.140666e-01
 9.975620e-01	  5.137599e-01	  1.299021e-02	  2.727797e-01
 7.975362e-01	  5.137599e-01	  1.299021e-02	  3.475964e-01
 6.107936e-01	  5.137599e-01	  1.299021e-02	  4.429334e-01
 4.505981e-01	  5.137599e-01	  1.299021e-02	  5.644189e-01
 3.375973e-01	  5.137599e-01	  1.299021e-02	  7.192249e-01
 2.977912e-01	  5.137599e-01	  1.299021e-02	  9.164904e-01
 3.296279e-01	  5.137599e-01	  1.299021e-02	  1.167861e+00
 3.962686e-01	  5.137599e-01	  1.299021e-02	  1.488176e+00
 4.692593e-01	  5.137599e-01	  1.299021e-02	  1.896345e+00
 5.369394e-01	  5.137599e-01	  1.299021e-02	  2.416465e+00
 5.956905e-01	  5.137599e-01	  1.299021e-02	  3.079241e+00
 6.450302e-01	  5.137599e-01	  1.299021e-02	  3.923800e+00
 6.856671e-01	  5.137599e-01	  1.299021e-02	  5.000000e+00
 2.088583e+00	  5.137599e-01	  1.655310e-02	  5.000000e-02
 1.964447e+00	  5.137599e-01	  1.655310e-02	  6.371375e-02
 1.820495e+00	  5.137599e-01	  1.655310e-02	  8.118884e-02
 1.657012e+00	  5.137599e-01	  1.655310e-02	  1.034569e-01
 1.475800e+00	  5.137599e-01	  1.655310e-02	  1.318325e-01
 1.280444e+00	  5.137599e-01	  1.655310e-02	  1.679909e-01
 1.076374e+00	  5.137599e-01	  1.655310e-02	  2.140666e-01
 8.707285e-01	  5.137599e-01	  1.655310e-02	  2.727797e-01
 6.722507e-01	  5.137599e-01	  1.655310e-02	  3.475964e-01
 4.920014e-01	  5.137599e-01	  1.655310e-02	  4.429334e-01
 3.469087e-01	  5.137599e-01	  1.655310e-02	  5.644189e-01
 2.669107e-01	  5.137599e-01	  1.655310e-02	  7.192249e-01
 2.758202e-01	  5.137599e-01	  1.655310e-02	  9.164904e-01
 3.415117e-01	  5.137599e-01	  1.655310e-02	  1.167861e+00
 4.212618e-01	  5.137599e-01	  1.655310e-02	  1.488176e+00
 4.968677e-01	  5.137599e-01	  1.655310e-02	  1.896345e+00
 5.629265e-01	  5.137599e-01	  1.655310e-02	  2.416465e+00
 6.185453e-01	  5.137599e-01	  1.655310e-02	  3.079241e+00
 6.644147e-01	  5.137599e-01	  1.655310e-02	  3.923800e+00
 7.017492e-01	  5.137599e-01	  1.655310e-02	  5.000000e+00
 1.999571e+00	  5.137599e-01	  2.109321e-02	  5.000000e-02
 1.864719e+00	  5.137599e-01	  2.109321e-02	  6.371375e-02
 1.709757e+00	  5.137599e-01	  2.109321e-02	  8.118884e-02
 1.535657e+00	  5.137599e-01	  2.109321e-02	  1.034569e-01
 1.345079e+00	  5.137599e-01	  2.109321e-02	  1.318325e-01
 1.142545e+00	  5.137599e-01	  2.109321e-02	  1.679909e-01
 9.343659e-01	  5.137599e-01	  2.109321e-02	  2.140666e-01
 7.284136e-01	  5.137599e-01	  2.109321e-02	  2.727797e-01
 5.342269e-01	  5.137599e-01	  2.109321e-02	  3.475964e-01
 3.651200e-01	  5.137599e-01	  2.109321e-02	  4.429334e-01
 2.471775e-01	  5.137599e-01	  2.109321e-02	  5.644189e-01
 2.247901e-01	  5.137599e-01	  2.109321e-02	  7.192249e-01
 2.872647e-01	  5.137599e-01	  2.109321e-02	  9.164904e-01
 3.742954e-01	  5.137599e-01	  2.109321e-02	  1.167861e+00
 4.581737e-01	  5.137599e-01	  2.109321e-02	  1.488176e+00
 5.315802e-01	  5.137599e-01	  2.109321e-02	  1.896345e+00
 5.933637e-01	  5.137599e-01	  2.109321e-02	  2.416465e+00
 6.442945e-01	  5.137599e-01	  2.109321e-02	  3.079241e+00
 6.857363e-01	  5.137599e-01	  2.109321e-02	  3.923800e+00
 7.191575e-01	  5.137599e-01	  2.109321e-02	  5.000000e+00
 1.892686e+00	  5.137599e-01	  2.687855e-02	  5.000000e-02
 1.746019e+00	  5.137599e-01	  2.687855e-02	  6.371375e-02
 1.579329e+00	  5.137599e-01	  2.687855e-02	  8.118884e-02
 1.394462e+00	  5.137599e-01	  2.687855e-02	  1.034569e-01
 1.195103e+00	  5.137599e-01	  2.687855e-02	  1.318325e-01
 9.867974e-01	  5.137599e-01	  2.687855e-02	  1.679909e-01
 7.767111e-01	  5.137599e-01	  2.687855e-02	  2.140666e-01
 5.733835e-01	  5.137599e-01	  2.687855e-02	  2.727797e-01
 3.875492e-01	  5.137599e-01	  2.687855e-02	  3.475964e-01
 2.387360e-01	  5.137599e-01	  2.687855e-02	  4.429334e-01
 1.786027e-01	  5.137599e-01	  2.687855e-02	  5.644189e-01
 2.353429e-01	  5.137599e-01	  2.687855e-02	  7.192249e-01
 3.305922e-01	  5.137599e-01	  2.687855e-02	  9.164904e-01
 4.229261e-01	  5.137599e-01	  2.687855e-02	  1.167861e+00
 5.033987e-01	  5.137599e-01	  2.687855e-02	  1.488176e+00
 5.709151e-01	  5.137599e-01	  2.687855e-02	  1.896345e+00
 6.264615e-01	  5.137599e-01	  2.687855e-02	  2.416465e+00
 6.716025e-01	  5.137599e-01	  2.687855e-02	  3.079241e+00
 7.079775e-01	  5.137599e-01	  2.687855e-02	  3.923800e+00
 7.371083e-01	  5.137599e-01	  2.687855e-02	  5.000000e+00
 1.766207e+00	  5.137599e-01	  3.425066e-02	  5.000000e-02
 1.607076e+00	  5.137599e-01	  3.425066e-02	  6.371375e-02
 1.428601e+00	  5.137599e-01	  3.425066e-02	  8.118884e-02
 1.233704e+00	  5.137599e-01	  3.425066e-02	  1.034569e-01
 1.027215e+00	  5.137599e-01	  3.425066e-02	  1.318325e-01
 8.156903e-01	  5.137599e-01	  3.425066e-02	  1.679909e-01
 6.070070e-01	  5.137599e-01	  3.425066e-02	  2.140666e-01
 4.103316e-01	  5.137599e-01	  3.425066e-02	  2.727797e-01
 2.395520e-01	  5.137599e-01	  3.425066e-02	  3.475964e-01
 1.397930e-01	  5.137599e-01	  3.425066e-02	  4.429334e-01
 1.878354e-01	  5.137599e-01	  3.425066e-02	  5.644189e-01
 2.925318e-01	  5.137599e-01	  3.425066e-02	  7.192249e-01
 3.930894e-01	  5.137599e-01	  3.425066e-02	  9.164904e-01
 4.799221e-01	  5.137599e-01	  3.425066e-02	  1.167861e+00
 5.524058e-01	  5.137599e-01	  3.425066e-02	  1.488176e+00
 6.118655e-01	  5.137599e-01	  3.425066e-02	  1.896345e+00
 6.600993e-01	  5.137599e-01	  3.425066e-02	  2.416465e+00
 6.989191e-01	  5.137599e-01	  3.425066e-02	  3.079241e+00
 7.299806e-01	  5.137599e-01	  3.425066e-02	  3.923800e+00
 7.547253e-01	  5.137599e-01	  3.425066e-02	  5.000000e+00
 1.619176e+00	  5.137599e-01	  4.364476e-02	  5.000000e-02
 1.447674e+00	  5.137599e-01	  4.364476e-02	  6.371375e-02
 1.258337e+00	  5.137599e-01	  4.364476e-02	  8.118884e-02
 1.055323e+00	  5.137599e-01	  4.364476e-02	  1.034569e-01
 8.446256e-01	  5.137599e-01	  4.364476e-02	  1.318325e-01
 6.336479e-01	  5.137599e-01	  4.364476e-02	  1.679909e-01
 4.307066e-01	  5.137599e-01	  4.364476e-02	  2.140666e-01
 2.461299e-01	  5.137599e-01	  4.364476e-02	  2.727797e-01
 1.111953e-01	  5.137599e-01	  4.364476e-02	  3.475964e-01
 1.469771e-01	  5.137599e-01	  4.364476e-02	  4.429334e-01
 2.621342e-01	  5.137599e-01	  4.364476e-02	  5.644189e-01
 3.700130e-01	  5.137599e-01	  4.364476e-02	  7.192249e-01
 4.620807e-01	  5.137599e-01	  4.364476e-02	  9.164904e-01
 5.385125e-01	  5.137599e-01	  4.364476e-02	  1.167861e+00
 6.010195e-01	  5.137599e-01	  4.364476e-02	  1.488176e+00
 6.516258e-01	  5.137599e-01	  4.364476e-02	  1.896345e+00
 6.922978e-01	  5.137599e-01	  4.364476e-02	  2.416465e+00
 7.248059e-01	  5.137599e-01	  4.364476e-02	  3.079241e+00
 7.506801e-01	  5.137599e-01	  4.364476e-02	  3.923800e+00
 7.712083e-01	  5.137599e-01	  4.364476e-02	  5.000000e+00
 1.451840e+00	  5.137599e-01	  5.561542e-02	  5.000000e-02
 1.269104e+00	  5.137599e-01	  5.561542e-02	  6.371375e-02
 1.071082e+00	  5.137599e-01	  5.561542e-02	  8.118884e-02
 8.632168e-01	  5.137599e-01	  5.561542e-02	  1.034569e-01
 6.525131e-01	  5.137599e-01	  5.561542e-02	  1.318325e-01
 4.468579e-01	  5.137599e-01	  5.561542e-02	  1.679909e-01
 2.548071e-01	  5.137599e-01	  5.561542e-02	  2.140666e-01
 9.474899e-02	  5.137599e-01	  5.561542e-02	  2.727797e-01
 1.149120e-01	  5.137599e-01	  5.561542e-02	  3.475964e-01
 2.404014e-01	  5.137599e-01	  5.561542e-02	  4.429334e-01
 3.540072e-01	  5.137599e-01	  5.561542e-02	  5.644189e-01
 4.499413e-01	  5.137599e-01	  5.561542e-02	  7.192249e-01
 5.292223e-01	  5.137599e-01	  5.561542e-02	  9.164904e-01
 5.938915e-01	  5.137599e-01	  5.561542e-02	  1.167861e+00
 6.461526e-01	  5.137599e-01	  5.561542e-02	  1.488176e+00
 6.880924e-01	  5.137599e-01	  5.561542e-02	  1.896345e+00
 7.215714e-01	  5.137599e-01	  5.561542e-02	  2.416465e+00
 7.481886e-01	  5.137599e-01	  5.561542e-02	  3.079241e+00
 7.692856e-01	  5.137599e-01	  5.561542e-02	  3.923800e+00
 7.859681e-01	  5.137599e-01	  5.561542e-02	  5.000000e+00
 1.266077e+00	  5.137599e-01	  7.086934e-02	  5.000000e-02
 1.074530e+00	  5.137599e-01	  7.086934e-02	  6.371375e-02
 8.713726e-01	  5.137599e-01	  7.086934e-02	  8.118884e-02
 6.632056e-01	  5.137599e-01	  7.086934e-02	  1.034569e-01
 4.576660e-01	  5.137599e-01	  7.086934e-02	  1.318325e-01
 2.626372e-01	  5.137599e-01	  7.086934e-02	  1.679909e-01
 8.906041e-02	  5.137599e-01	  7.086934e-02	  2.140666e-01
 9.310155e-02	  5.137599e-01	  7.086934e-02	  2.727797e-01
 2.268519e-01	  5.137599e-01	  7.086934e-02	  3.475964e-01
 3.442711e-01	  5.137599e-01	  7.086934e-02	  4.429334e-01
 4.427502e-01	  5.137599e-01	  7.086934e-02	  5.644189e-01
 5.238999e-01	  5.137599e-01	  7.086934e-02	  7.192249e-01
 5.899683e-01	  5.137599e-01	  7.086934e-02	  9.164904e-01
 6.432741e-01	  5.137599e-01	  7.086934e-02	  1.167861e+00
 6.859868e-01	  5.137599e-01	  7.086934e-02	  1.488176e+00
 7.200322e-01	  5.137599e-01	  7.086934e-02	  1.896345e+00
 7.470616e-01	  5.137599e-01	  7.086934e-02	  2.416465e+00
 7.684573e-01	  5.137599e-01	  7.086934e-02	  3.079241e+00
 7.853562e-01	  5.137599e-01	  7.086934e-02	  3.923800e+00
 7.986817e-01	  5.137599e-01	  7.086934e-02	  5.000000e+00
 1.065680e+00	  5.137599e-01	  9.030703e-02	  5.000000e-02
 8.690778e-01	  5.137599e-01	  9.030703e-02	  6.371375e-02
 6.655558e-01	  5.137599e-01	  9.030703e-02	  8.118884e-02
 4.625101e-01	  5.137599e-01	  9.030703e-02	  1.034569e-01
 2.676524e-01	  5.137599e-01	  9.030703e-02	  1.318325e-01
 8.919406e-02	  5.137599e-01	  9.030703e-02	  1.679909e-01
 8.115933e-02	  5.137599e-01	  9.030703e-02	  2.140666e-01
 2.196842e-01	  5.137599e-01	  9.030703e-02	  2.727797e-01
 3.392402e-01	  5.137599e-01	  9.030703e-02	  3.475964e-01
 4.392363e-01	  5.137599e-01	  9.030703e-02	  4.429334e-01
 5.215274e-01	  5.137599e-01	  9.030703e-02	  5.644189e-01
 5.884410e-01	  5.137599e-01	  9.030703e-02	  7.192249e-01
 6.423511e-01	  5.137599e-01	  9.030703e-02	  9.164904e-01
 6.854779e-01	  5.137599e-01	  9.030703e-02	  1.167861e+00
 7.197937e-01	  5.137599e-01	  9.030703e-02	  1.488176e+00
 7.469901e-01	  5.137599e-01	  9.030703e-02	  1.896345e+00
 7.684818e-01	  5.137599e-01	  9.030703e-02	  2.416465e+00
 7.854301e-01	  5.137599e-01	  9.030703e-02	  3.079241e+00
 7.987761e-01	  5.137599e-01	  9.030703e-02	  3.923800e+00
 8.092747e-01	  5.137599e-01	  9.030703e-02	  5.000000e+00
 8.563352e-01	  5.137599e-01	  1.150760e-01	  5.000000e-02
 6.595313e-01	  5.137599e-01	  1.150760e-01	  6.371375e-02
 4.611409e-01	  5.137599e-01	  1.150760e-01	  8.118884e-02
 2.688084e-01	  5.137599e-01	  1.150760e-01	  1.034569e-01
 9.024560e-02	  5.137599e-01	  1.150760e-01	  1.318325e-01
 7.634258e-02	  5.137599e-01	  1.150760e-01	  1.679909e-01
 2.165787e-01	  5.137599e-01	  1.150760e-01	  2.140666e-01
 3.371458e-01	  5.137599e-01	  1.150760e-01	  2.727797e-01
 4.380032e-01	  5.137599e-01	  1.150760e-01	  3.475964e-01
 5.209892e-01	  5.137599e-01	  1.150760e-01	  4.429334e-01
 5.884172e-01	  5.137599e-01	  1.150760e-01	  5.644189e-01
 6.426717e-01	  5.137599e-01	  1.150760e-01	  7.192249e-01
 6.859995e-01	  5.137599e-01	  1.150760e-01	  9.164904e-01
 7.204068e-01	  5.137599e-01	  1.150760e-01	  1.167861e+00
 7.476185e-01	  5.137599e-01	  1.150760e-01	  1.488176e+00
 7.690777e-01	  5.137599e-01	  1.150760e-01	  1.896345e+00
 7.859678e-01	  5.137599e-01	  1.150760e-01	  2.416465e+00
 7.992448e-01	  5.137599e-01	  1.150760e-01	  3.079241e+00
 8.096730e-01	  5.137599e-01	  1.150760e-01	  3.923800e+00
 8.178599e-01	  5.137599e-01	  1.150760e-01	  5.000000e+00
 6.452184e-01	  5.137599e-01	  1.466385e-01	  5.000000e-02
 4.536272e-01	  5.137599e-01	  1.466385e-01	  6.371375e-02
 2.658835e-01	  5.137599e-01	  1.466385e-01	  8.118884e-02
 8.988882e-02	  5.137599e-01	  1.466385e-01	  1.034569e-01
 7.551564e-02	  5.137599e-01	  1.466385e-01	  1.318325e-01
 2.156158e-01	  5.137599e-01	  1.466385e-01	  1.679909e-01
 3.365067e-01	  5.137599e-01	  1.466385e-01	  2.140666e-01
 4.378459e-01	  5.137599e-01	  1.466385e-01	  2.727797e-01
 5.212966e-01	  5.137599e-01	  1.466385e-01	  3.475964e-01
 5.890885e-01	  5.137599e-01	  1.466385e-01	  4.429334e-01
 6.435789e-01	  5.137599e-01	  1.466385e-01	  5.644189e-01
 6.870215e-01	  5.137599e-01	  1.466385e-01	  7.192249e-01
 7.214462e-01	  5.137599e-01	  1.466385e-01	  9.164904e-01
 7.486071e-01	  5.137599e-01	  1.466385e-01	  1.167861e+00
 7.699750e-01	  5.137599e-01	  1.466385e-01	  1.488176e+00
 7.867546e-01	  5.137599e-01	  1.466385e-01	  1.896345e+00
 7.999172e-01	  5.137599e-01	  1.466385e-01	  2.416465e+00
 8.102368e-01	  5.137599e-01	  1.466385e-01	  3.079241e+00
 8.183256e-01	  5.137599e-01	  1.466385e-01	  3.923800e+00
 8.246656e-01	  5.137599e-01	  1.466385e-01	  5.000000e+00
 4.403705e-01	  5.137599e-01	  1.868577e-01	  5.000000e-02
 2.594517e-01	  5.137599e-01	  1.868577e-01	  6.371375e-02
 8.877842e-02	  5.137599e-01	  1.868577e-01	  8.118884e-02
 7.780951e-02	  5.137599e-01	  1.868577e-01	  1.034569e-01
 2.158614e-01	  5.137599e-01	  1.868577e-01	  1.318325e-01
 3.364196e-01	  5.137599e-01	  1.868577e-01	  1.679909e-01
 4.379360e-01	  5.137599e-01	  1.868577e-01	  2.140666e-01
 5.217182e-01	  5.137599e-01	  1.868577e-01	  2.727797e-01
 5.898272e-01	  5.137599e-01	  1.868577e-01	  3.475964e-01
 6.445466e-01	  5.137599e-01	  1.868577e-01	  4.429334e-01
 6.881105e-01	  5.137599e-01	  1.868577e-01	  5.644189e-01
 7.225597e-01	  5.137599e-01	  1.868577e-01	  7.192249e-01
 7.496728e-01	  5.137599e-01	  1.868577e-01	  9.164904e-01
 7.709469e-01	  5.137599e-01	  1.868577e-01	  1.167861e+00
 7.876101e-01	  5.137599e-01	  1.868577e-01	  1.488176e+00
 8.006504e-01	  5.137599e-01	  1.868577e-01	  1.896345e+00
 8.108526e-01	  5.137599e-01	  1.868577e-01	  2.416465e+00
 8.188349e-01	  5.137599e-01	  1.868577e-01	  3.079241e+00
 8.250820e-01	  5.137599e-01	  1.868577e-01	  3.923800e+00
 8.299726e-01	  5.137599e-01	  1.868577e-01	  5.000000e+00
 2.509489e-01	  5.137599e-01	  2.381081e-01	  5.000000e-02
 9.050270e-02	  5.137599e-01	  2.381081e-01	  6.371375e-02
 8.532072e-02	  5.137599e-01	  2.381081e-01	  8.118884e-02
 2.175834e-01	  5.137599e-01	  2.381081e-01	  1.034569e-01
 3.366814e-01	  5.137599e-01	  2.381081e-01	  1.318325e-01
 4.379008e-01	  5.137599e-01	  2.381081e-01	  1.679909e-01
 5.218345e-01	  5.137599e-01	  2.381081e-01	  2.140666e-01
 5.902269e-01	  5.137599e-01	  2.381081e-01	  2.727797e-01
 6.452095e-01	  5.137599e-01	  2.381081e-01	  3.475964e-01
 6.889537e-01	  5.137599e-01	  2.381081e-01	  4.429334e-01
 7.234878e-01	  5.137599e-01	  2.381081e-01	  5.644189e-01
 7.506045e-01	  5.137599e-01	  2.381081e-01	  7.192249e-01
 7.718247e-01	  5.137599e-01	  2.381081e-01	  9.164904e-01
 7.884001e-01	  5.137599e-01	  2.381081e-01	  1.167861e+00
 8.013380e-01	  5.137599e-01	  2.381081e-01	  1.488176e+00
 8.114364e-01	  5.137599e-01	  2.381081e-01	  1.896345e+00
 8.193217e-01	  5.137599e-01	  2.381081e-01	  2.416465e+00
 8.254822e-01	  5.137599e-01	  2.381081e-01	  3.079241e+00
 8.302982e-01	  5.137599e-01	  2.381081e-01	  3.923800e+00
 8.340655e-01	  5.137599e-01	  2.381081e-01	  5.000000e+00
 1.004606e-01	  5.137599e-01	  3.034152e-01	  5.000000e-02
 1.013832e-01	  5.137599e-01	  3.034152e-01	  6.371375e-02
 2.221944e-01	  5.137599e-01	  3.034152e-01	  8.118884e-02
 3.378099e-01	  5.137599e-01	  3.034152e-01	  1.034569e-01
 4.378456e-01	  5.137599e-01	  3.034152e-01	  1.318325e-01
 5.215534e-01	  5.137599e-01	  3.034152e-01	  1.679909e-01
 5.901098e-01	  5.137599e-01	  3.034152e-01	  2.140666e-01
 6.453660e-01	  5.137599e-01	  3.034152e-01	  2.727797e-01
 6.893582e-01	  5.137599e-01	  3.034152e-01	  3.475964e-01
 7.240616e-01	  5.137599e-01	  3.034152e-01	  4.429334e-01
 7.512619e-01	  5.137599e-01	  3.034152e-01	  5.644189e-01
 7.724952e-01	  5.137599e-01	  3.034152e-01	  7.192249e-01
 7.890354e-01	  5.137599e-01	  3.034152e-01	  9.164904e-01
 8.019103e-01	  5.137599e-01	  3.034152e-01	  1.167861e+00
 8.119341e-01	  5.137599e-01	  3.034152e-01	  1.488176e+00
 8.197435e-01	  5.137599e-01	  3.034152e-01	  1.896345e+00
 8.258332e-01	  5.137599e-01	  3.034152e-01	  2.416465e+00
 8.305863e-01	  5.137599e-01	  3.034152e-01	  3.079241e+00
 8.342996e-01	  5.137599e-01	  3.034152e-01	  3.923800e+00
 8.372027e-01	  5.137599e-01	  3.034152e-01	  5.000000e+00
 1.277894e-01	  5.137599e-01	  3.866344e-01	  5.000000e-02
 2.318866e-01	  5.137599e-01	  3.866344e-01	  6.371375e-02
 3.409853e-01	  5.137599e-01	  3.866344e-01	  8.118884e-02
 4.383483e-01	  5.137599e-01	  3.866344e-01	  1.034569e-01
 5.211112e-01	  5.137599e-01	  3.866344e-01	  1.318325e-01
 5.895258e-01	  5.137599e-01	  3.866344e-01	  1.679909e-01
 6.449725e-01	  5.137599e-01	  3.866344e-01	  2.140666e-01
 6.892422e-01	  5.137599e-01	  3.866344e-01	  2.727797e-01
 7.241922e-01	  5.137599e-01	  3.866344e-01	  3.475964e-01
 7.515641e-01	  5.137599e-01	  3.866344e-01	  4.429334e-01
 7.728912e-01	  5.137599e-01	  3.866344e-01	  5.644189e-01
 7.894627e-01	  5.137599e-01	  3.866344e-01	  7.192249e-01
 8.023266e-01	  5.137599e-01	  3.866344e-01	  9.164904e-01
 8.123147e-01	  5.137599e-01	  3.866344e-01	  1.167861e+00
 8.200772e-01	  5.137599e-01	  3.866344e-01	  1.488176e+00
 8.261174e-01	  5.137599e-01	  3.866344e-01	  1.896345e+00
 8.308235e-01	  5.137599e-01	  3.866344e-01	  2.416465e+00
 8.344947e-01	  5.137599e-01	  3.866344e-01	  3.079241e+00
 8.373615e-01	  5.137599e-01	  3.866344e-01	  3.923800e+00
 8.396022e-01	  5.137599e-01	  3.866344e-01	  5.000000e+00
 2.488729e-01	  5.137599e-01	  4.926786e-01	  5.000000e-02
 3.478635e-01	  5.137599e-01	  4.926786e-01	  6.371375e-02
 4.404175e-01	  5.137599e-01	  4.926786e-01	  8.118884e-02
 5.210679e-01	  5.137599e-01	  4.926786e-01	  1.034569e-01
 5.887532e-01	  5.137599e-01	  4.926786e-01	  1.318325e-01
 6.441414e-01	  5.137599e-01	  4.926786e-01	  1.679909e-01
 6.886287e-01	  5.137599e-01	  4.926786e-01	  2.140666e-01
 7.238607e-01	  5.137599e-01	  4.926786e-01	  2.727797e-01
 7.514782e-01	  5.137599e-01	  4.926786e-01	  3.475964e-01
 7.729797e-01	  5.137599e-01	  4.926786e-01	  4.429334e-01
