# pidx =  62 :  l2 = 5.310848e+01
   2.240e-03 ,    6.347e-02 ,   -6.767e-03 ,    3.219e-02 ,    2.240e-03 , 
   6.347e-02 ,   -6.767e-03 ,    3.219e-02 ,    2.240e-03 ,    1.363e-01 , 
  -4.518e-03 ,    1.258e-02 ,   -6.546e-03 ,    1.363e-01 ,   -4.518e-03 , 
   1.258e-02 ,   -6.546e-03 ,    1.363e-01 ,   -4.518e-03 ,    1.258e-02 , 
  -6.546e-03 ,    1.363e-01 ,   -4.518e-03 ,    1.258e-02 ,   -6.546e-03 , 
   1.363e-01 ,   -4.518e-03 ,    1.258e-02 ,   -6.546e-03 ,    1.363e-01 , 
  -4.518e-03 ,    1.258e-02 ,   -6.546e-03 ,    1.363e-01 ,   -4.518e-03 , 
   1.258e-02 ,   -6.546e-03 ,    1.363e-01 ,   -4.518e-03 ,    1.258e-02 , 
  -6.546e-03 ,    1.363e-01 ,   -4.518e-03 ,    1.258e-02 ,   -6.546e-03 , 
   1.861e-01 ,   -2.965e-03 ,    1.262e-03 ,   -1.591e-02 ,    1.861e-01 , 
  -2.965e-03 ,    1.262e-03 ,   -1.591e-02 ,    1.861e-01 ,   -2.965e-03 , 
   1.262e-03 ,   -1.591e-02 ,    1.861e-01 ,   -2.965e-03 ,    1.262e-03 , 
  -1.591e-02 ,    1.861e-01 ,   -2.965e-03 ,    1.262e-03 ,   -1.591e-02 , 
   1.861e-01 ,   -2.965e-03 ,    1.262e-03 ,   -1.591e-02 ,    1.861e-01 , 
  -2.965e-03 ,    1.262e-03 ,   -1.591e-02 ,    1.861e-01 ,   -2.965e-03 , 
   1.262e-03 ,   -1.591e-02 ,    1.861e-01 ,   -2.965e-03 ,    1.262e-03 , 
  -1.591e-02 ,    1.861e-01 ,   -2.965e-03 ,    1.262e-03 ,   -1.591e-02 , 
   2.042e-01 ,   -1.919e-03 ,   -6.668e-03 ,   -1.798e-02 ,    2.042e-01 , 
  -1.919e-03 ,   -6.668e-03 ,   -1.798e-02 ,    2.042e-01 ,   -1.919e-03 , 
  -6.668e-03 ,   -1.798e-02 ,    2.042e-01 ,   -1.919e-03 ,   -6.668e-03 , 
  -1.798e-02 ,    2.042e-01 ,   -1.919e-03 ,   -6.668e-03 ,   -1.798e-02 , 
   2.042e-01 ,   -1.919e-03 ,   -6.668e-03 ,   -1.798e-02 ,    2.042e-01 , 
  -1.919e-03 ,   -6.668e-03 ,   -1.798e-02 ,    2.042e-01 ,   -1.919e-03 , 
  -6.668e-03 ,   -1.798e-02 ,    2.042e-01 ,   -1.919e-03 ,   -6.668e-03 , 
  -1.798e-02 ,    2.042e-01 ,   -1.919e-03 ,   -6.668e-03 ,   -1.798e-02 , 
   2.042e-01 ,   -1.919e-03 ,   -6.668e-03 ,   -1.798e-02 ,    2.135e-01 , 
  -1.227e-03 ,   -7.033e-03 ,   -1.680e-02 ,    2.135e-01 ,   -1.227e-03 , 
  -7.033e-03 ,   -1.680e-02 ,    2.135e-01 ,   -1.227e-03 ,   -7.033e-03 , 
  -1.680e-02 ,    2.135e-01 ,   -1.227e-03 ,   -7.033e-03 ,   -1.680e-02 , 
   2.135e-01 ,   -1.227e-03 ,   -7.033e-03 ,   -1.680e-02 ,    2.135e-01 , 
  -1.227e-03 ,   -7.033e-03 ,   -1.680e-02 ,    2.135e-01 ,   -1.227e-03 , 
  -7.033e-03 ,   -1.680e-02 ,    2.135e-01 ,   -1.227e-03 ,   -7.033e-03 , 
  -1.680e-02 ,    2.135e-01 ,   -1.227e-03 ,   -7.033e-03 ,   -1.680e-02 , 
   2.135e-01 ,   -1.227e-03 ,   -7.033e-03 ,   -1.680e-02 ,    2.135e-01 , 
  -1.227e-03 ,   -7.033e-03 ,   -1.680e-02 ,    2.346e-01 ,   -7.767e-04 , 
  -3.897e-03 ,   -1.442e-02 ,    2.346e-01 ,   -7.767e-04 ,   -3.897e-03 , 
  -1.442e-02 ,    2.346e-01 ,   -7.767e-04 ,   -3.897e-03 ,   -1.442e-02 , 
   2.346e-01 ,   -7.767e-04 ,   -3.897e-03 ,   -1.442e-02 ,    2.346e-01 , 
  -7.767e-04 ,   -3.897e-03 ,   -1.442e-02 ,    2.346e-01 ,   -7.767e-04 , 
  -3.897e-03 ,   -1.442e-02 ,    2.346e-01 ,   -7.767e-04 ,   -3.897e-03 , 
  -1.442e-02 ,    2.346e-01 ,   -7.767e-04 ,   -3.897e-03 ,   -1.442e-02 , 
   2.346e-01 ,   -7.767e-04 ,   -3.897e-03 ,   -1.442e-02 ,    2.346e-01 , 
  -7.767e-04 ,   -3.897e-03 ,   -1.442e-02 ,    2.346e-01 ,   -7.767e-04 , 
  -3.897e-03 ,   -1.442e-02 ,    2.346e-01 ,   -7.767e-04 ,   -3.897e-03 , 
  -1.442e-02 ,    2.809e-01 ,   -4.874e-04 ,    1.205e-03 ,   -1.183e-02 , 
   2.809e-01 ,   -4.874e-04 ,    1.205e-03 ,   -1.183e-02 ,    2.809e-01 , 
  -4.874e-04 ,    1.205e-03 ,   -1.183e-02 ,    2.809e-01 ,   -4.874e-04 , 
   1.205e-03 ,   -1.183e-02 ,    2.809e-01 ,   -4.874e-04 ,    1.205e-03 , 
  -1.183e-02 ,    2.809e-01 ,   -4.874e-04 ,    1.205e-03 ,   -1.183e-02 , 
   2.809e-01 ,   -4.874e-04 ,    1.205e-03 ,   -1.183e-02 ,    2.809e-01 , 
  -4.874e-04 ,    1.205e-03 ,   -1.183e-02 ,    2.809e-01 ,   -4.874e-04 , 
   1.205e-03 ,   -1.183e-02 ,    2.809e-01 ,   -4.874e-04 ,    1.205e-03 , 
  -1.183e-02 ,    2.809e-01 ,   -4.874e-04 ,    1.205e-03 ,   -1.183e-02 , 
   2.809e-01 ,   -4.874e-04 ,    1.205e-03 ,   -1.183e-02 ,    3.810e-01 , 
  -3.036e-04 ,    9.298e-03 ,   -9.049e-03 ,    3.810e-01 ,   -3.036e-04 , 
   9.298e-03 ,   -9.049e-03 ,    3.810e-01 ,   -3.036e-04 ,    9.298e-03 , 
  -9.049e-03 ,    3.810e-01 ,   -3.036e-04 ,    9.298e-03 ,   -9.049e-03 , 
   3.810e-01 ,   -3.036e-04 ,    9.298e-03 ,   -9.049e-03 ,    3.810e-01 , 
  -3.036e-04 ,    9.298e-03 ,   -9.049e-03 ,    3.810e-01 ,   -3.036e-04 , 
   9.298e-03 ,   -9.049e-03 ,    3.810e-01 ,   -3.036e-04 ,    9.298e-03 , 
  -9.049e-03 ,    3.810e-01 ,   -3.036e-04 ,    9.298e-03 ,   -9.049e-03 , 
   3.810e-01 ,   -3.036e-04 ,    9.298e-03 ,   -9.049e-03 ,    3.810e-01 , 
  -3.036e-04 ,    9.298e-03 ,   -9.049e-03 ,    3.810e-01 ,   -3.036e-04 , 
   9.298e-03 ,   -9.049e-03 ,    6.494e-01 ,   -1.878e-04 ,    2.824e-02 , 
  -4.722e-03 ,    6.494e-01 ,   -1.878e-04 ,    2.824e-02 ,   -4.722e-03 , 
   6.494e-01 ,   -1.878e-04 ,    2.824e-02 ,   -4.722e-03 ,    6.494e-01 , 
  -1.878e-04 ,    2.824e-02 ,   -4.722e-03 ,    6.494e-01 ,   -1.878e-04 , 
   2.824e-02 ,   -4.722e-03 ,    6.494e-01 ,   -1.878e-04 ,    2.824e-02 , 
  -4.722e-03 ,    6.494e-01 ,   -1.878e-04 ,    2.824e-02 ,   -4.722e-03 , 
   6.494e-01 ,   -1.878e-04 ,    2.824e-02 ,   -4.722e-03 ,    6.494e-01 , 
  -1.878e-04 ,    2.824e-02 ,   -4.722e-03 ,    6.494e-01 ,   -1.878e-04 , 
   2.824e-02 ,   -4.722e-03 ,    6.494e-01 ,   -1.878e-04 ,    2.824e-02 , 
  -4.722e-03 ,    6.494e-01 ,   -1.878e-04 ,    2.824e-02 ,   -4.722e-03 , 
   1.957e+00 ,   -1.155e-04 ,    1.239e-01 ,    9.923e-03 ,    1.957e+00 , 
  -1.155e-04 ,    1.239e-01 ,    9.923e-03 ,    1.957e+00 ,   -1.155e-04 , 
   1.239e-01 ,    9.923e-03 ,    1.957e+00 ,   -1.155e-04 ,    1.239e-01 , 
   9.923e-03 ,    1.957e+00 ,   -1.155e-04 ,    1.239e-01 ,    9.923e-03 , 
   1.957e+00 ,   -1.155e-04 ,    1.239e-01 ,    9.923e-03 ,    1.957e+00 , 
  -1.155e-04 ,    1.239e-01 ,    9.923e-03 ,    1.957e+00 ,   -1.155e-04 , 
   1.239e-01 ,    9.923e-03 ,    1.957e+00 ,   -1.155e-04 ,    1.239e-01 , 
   9.923e-03 ,    1.957e+00 ,   -1.155e-04 ,    1.239e-01 ,    9.923e-03 , 
   1.957e+00 ,   -1.155e-04 ,    1.239e-01 ,    9.923e-03 ,    1.957e+00 , 
  -1.155e-04 ,    1.239e-01 ,    9.923e-03 ,   -4.593e-01 ,   -7.285e-05 , 
   8.035e+00 ,    3.428e-01 ,   -4.593e-01 ,   -7.285e-05 ,    8.035e+00 , 
   3.428e-01 ,   -4.593e-01 ,   -7.285e-05 ,    8.035e+00 ,    3.428e-01 , 
  -4.593e-01 ,   -7.285e-05 ,    8.035e+00 ,    3.428e-01 ,   -4.593e-01 , 
  -7.285e-05 ,    8.035e+00 ,    3.428e-01 ,   -4.593e-01 ,   -7.285e-05 , 
   8.035e+00 ,    3.428e-01 ,   -4.593e-01 ,   -7.285e-05 ,    8.035e+00 , 
   3.428e-01 ,   -4.593e-01 ,   -7.285e-05 ,    8.035e+00 ,    3.428e-01 , 
  -4.593e-01 ,   -7.285e-05 ,    8.035e+00 ,    3.428e-01 ,   -4.593e-01 , 
  -7.285e-05 ,    8.035e+00 ,    3.428e-01 ,   -4.593e-01 ,   -7.285e-05 , 
   8.035e+00 ,    3.428e-01 ,   -4.593e-01 ,   -7.285e-05 ,    8.035e+00 , 
   3.428e-01 ,   -1.574e+00 ,    8.945e-03 ,   -1.973e+00 ,   -1.351e-01 , 
  -1.574e+00 ,    8.945e-03 ,   -1.973e+00 ,   -1.351e-01 ,   -1.574e+00 , 
   8.945e-03 ,   -1.973e+00 ,   -1.351e-01 ,   -1.574e+00 ,    8.945e-03 , 
  -1.973e+00 ,   -1.351e-01 ,   -1.574e+00 ,    8.945e-03 ,   -1.973e+00 , 
  -1.351e-01 ,   -1.574e+00 ,    8.945e-03 ,   -1.973e+00 ,   -1.351e-01 , 
  -1.574e+00 ,    8.945e-03 ,   -1.973e+00 ,   -1.351e-01 ,   -1.574e+00 , 
   8.945e-03 ,   -1.973e+00 ,   -1.351e-01 ,   -1.574e+00 ,    8.945e-03 , 
  -1.973e+00 ,   -1.351e-01 ,   -1.574e+00 ,    8.945e-03 ,   -1.973e+00 , 
  -1.351e-01 ,   -1.574e+00 ,    8.945e-03 ,   -1.973e+00 ,   -1.351e-01 , 
  -1.574e+00 ,    8.945e-03 ,   -1.973e+00 ,   -1.351e-01 ,    1.193e+00 , 
   7.388e-02 ,   -1.406e+00 ,   -6.581e-02 ,    1.193e+00 ,    7.388e-02 , 
  -1.406e+00 ,   -6.581e-02 ,    1.193e+00 ,    7.388e-02 ,   -1.406e+00 , 
  -6.581e-02 ,    1.193e+00 ,    7.388e-02 ,   -1.406e+00 ,   -6.581e-02 , 
   1.193e+00 ,    7.388e-02 ,   -1.406e+00 ,   -6.581e-02 ,    1.193e+00 , 
   7.388e-02 ,   -1.406e+00 ,   -6.581e-02 ,    1.193e+00 ,    7.388e-02 , 
  -1.406e+00 ,   -6.581e-02 ,    1.193e+00 ,    7.388e-02 ,   -1.406e+00 , 
  -6.581e-02 ,    1.193e+00 ,    7.388e-02 ,   -1.406e+00 ,   -6.581e-02 , 
   1.193e+00 ,    7.388e-02 ,   -1.406e+00 ,   -6.581e-02 ,    1.193e+00 , 
   7.388e-02 ,   -1.406e+00 ,   -6.581e-02 ,    1.193e+00 ,    7.388e-02 , 
  -1.406e+00 ,   -6.581e-02 ,    1.424e+00 ,    1.668e-01 ,   -6.290e-01 , 
   1.678e-02 ,    1.424e+00 ,    1.668e-01 ,   -6.290e-01 ,    1.678e-02 , 
   1.424e+00 ,    1.668e-01 ,   -6.290e-01 ,    1.678e-02 ,    1.424e+00 , 
   1.668e-01 ,   -6.290e-01 ,    1.678e-02 ,    1.424e+00 ,    1.668e-01 , 
  -6.290e-01 ,    1.678e-02 ,    1.424e+00 ,    1.668e-01 ,   -6.290e-01 , 
   1.678e-02 ,    1.424e+00 ,    1.668e-01 ,   -6.290e-01 ,    1.678e-02 , 
   1.424e+00 ,    1.668e-01 ,   -6.290e-01 ,    1.678e-02 ,    1.424e+00 , 
   1.668e-01 ,   -6.290e-01 ,    1.678e-02 ,    1.424e+00 ,    1.668e-01 , 
  -6.290e-01 ,    1.678e-02 ,    1.424e+00 ,    1.668e-01 ,   -6.290e-01 , 
   1.678e-02 ,    1.743e+00 ,    2.055e-01 ,   -1.109e-01 ,    1.007e-02 , 
   1.743e+00 ,    2.055e-01 ,   -1.109e-01 ,    1.007e-02 ,    1.743e+00 , 
   2.055e-01 ,   -1.109e-01 ,    1.007e-02 ,    1.743e+00 ,    2.055e-01 , 
  -1.109e-01 ,    1.007e-02 ,    1.743e+00 ,    2.055e-01 ,   -1.109e-01 , 
   1.007e-02 ,    1.743e+00 ,    2.055e-01 ,   -1.109e-01 ,    1.007e-02 , 
   1.743e+00 ,    2.055e-01 ,   -1.109e-01 ,    1.007e-02 ,    1.743e+00 , 
   2.055e-01 ,   -1.109e-01 ,    1.007e-02 ,    1.743e+00 ,    2.055e-01 , 
  -1.109e-01 ,    1.007e-02 ,    1.743e+00 ,    2.055e-01 ,   -1.109e-01 , 
   1.007e-02 ,    1.743e+00 ,    2.055e-01 ,   -1.109e-01 ,    1.007e-02 , 
   1.403e+00 ,    1.640e-01 ,   -1.325e-02 ,    8.055e-03 ,    1.403e+00 , 
   1.640e-01 ,   -1.325e-02 ,    8.055e-03 ,    1.403e+00 ,    1.640e-01 , 
  -1.325e-02 ,    8.055e-03 ,    1.403e+00 ,    1.640e-01 ,   -1.325e-02 , 
   8.055e-03 ,    1.403e+00 ,    1.640e-01 ,   -1.325e-02 ,    8.055e-03 , 
   1.403e+00 ,    1.640e-01 ,   -1.325e-02 ,    8.055e-03 ,    1.403e+00 , 
   1.640e-01 ,   -1.325e-02 ,    8.055e-03 ,    1.403e+00 ,    1.640e-01 , 
  -1.325e-02 ,    8.055e-03 ,    1.403e+00 ,    1.640e-01 ,    8.055e-03 , 
   1.403e+00 ,    1.640e-01 ,   -1.325e-02 ,    8.055e-03 ,    1.403e+00 , 
   1.640e-01 ,   -1.325e-02 ,    8.055e-03 ,    5.629e-01 ,    7.540e-02 , 
  -1.928e-03 ,    7.723e-03 ,    5.629e-01 ,    7.540e-02 ,   -1.928e-03 , 
   7.723e-03 ,    5.629e-01 ,    7.540e-02 ,   -1.928e-03 ,    7.723e-03 , 
   5.629e-01 ,    7.540e-02 ,   -1.928e-03 ,    7.723e-03 ,    5.629e-01 , 
   7.540e-02 ,   -1.928e-03 ,    7.723e-03 ,    5.629e-01 ,    7.540e-02 , 
  -1.928e-03 ,    7.723e-03 ,    5.629e-01 ,    7.540e-02 ,   -1.928e-03 , 
   7.723e-03 ,    5.629e-01 ,    7.540e-02 ,   -1.928e-03 ,    7.723e-03 , 
   5.629e-01 ,    7.540e-02 ,   -1.928e-03 ,    7.723e-03 ,    5.629e-01 , 
   7.540e-02 ,   -1.928e-03 ,    7.723e-03 ,    5.629e-01 ,    7.540e-02 , 
   7.723e-03 ,   -3.334e-01 ,   -1.625e-02 ,   -7.014e-04 ,    6.850e-03 , 
  -3.334e-01 ,   -1.625e-02 ,   -7.014e-04 ,    6.850e-03 ,   -3.334e-01 , 
  -1.625e-02 ,   -7.014e-04 ,    6.850e-03 ,   -3.334e-01 ,   -1.625e-02 , 
  -7.014e-04 ,    6.850e-03 ,   -3.334e-01 ,   -1.625e-02 ,   -7.014e-04 , 
   6.850e-03 ,   -3.334e-01 ,   -1.625e-02 ,   -7.014e-04 ,    6.850e-03 , 
  -3.334e-01 ,   -1.625e-02 ,   -7.014e-04 ,    6.850e-03 ,   -3.334e-01 , 
  -1.625e-02 ,   -7.014e-04 ,    6.850e-03 ,   -3.334e-01 ,   -1.625e-02 , 
  -7.014e-04 ,    6.850e-03 ,   -3.334e-01 ,   -1.625e-02 ,    6.850e-03 , 
  -3.334e-01 ,   -1.625e-02 ,   -7.014e-04 ,    6.850e-03 ,   -9.974e-01 , 
  -8.359e-02 ,   -8.054e-04 ,    5.468e-03 ,   -9.974e-01 ,   -8.359e-02 , 
  -8.054e-04 ,    5.468e-03 ,   -9.974e-01 ,   -8.359e-02 ,   -8.054e-04 , 
   5.468e-03 ,   -9.974e-01 ,   -8.359e-02 ,   -8.054e-04 ,    5.468e-03 , 
  -9.974e-01 ,   -8.359e-02 ,   -8.054e-04 ,    5.468e-03 ,   -9.974e-01 , 
  -8.359e-02 ,   -8.054e-04 ,    5.468e-03 ,   -9.974e-01 ,   -8.359e-02 , 
  -8.054e-04 ,    5.468e-03 ,   -9.974e-01 ,   -8.359e-02 ,   -8.054e-04 , 
   5.468e-03 ,   -9.974e-01 ,   -8.359e-02 ,   -8.054e-04 ,    5.468e-03 , 
  -9.974e-01 ,   -8.359e-02 ,   -8.054e-04 ,    5.468e-03 ,   -1.339e+00 , 
  -1.191e-01 ,   -6.141e-04 ,    8.119e-03 ,   -1.339e+00 ,   -1.191e-01 , 
  -6.141e-04 ,    8.119e-03 ,   -1.339e+00 ,   -1.191e-01 ,   -6.141e-04 , 
   8.119e-03 ,   -1.339e+00 ,   -1.191e-01 ,   -6.141e-04 ,    8.119e-03 , 
  -1.339e+00 ,   -1.191e-01 ,   -6.141e-04 ,    8.119e-03 ,   -1.339e+00 , 
  -1.191e-01 ,   -6.141e-04 ,    8.119e-03 ,   -1.339e+00 ,   -1.191e-01 , 
  -6.141e-04 ,    8.119e-03 ,   -1.339e+00 ,   -1.191e-01 ,   -6.141e-04 , 
   8.119e-03 ,   -1.339e+00 ,   -1.191e-01 ,   -6.141e-04 ,    8.119e-03 , 
  -1.339e+00 ,   -1.191e-01 ,   -6.141e-04 ,    8.119e-03 ,   -1.402e+00 , 
  -1.276e-01 ,   -3.972e-04 ,    1.380e-02 ,   -1.402e+00 ,   -1.276e-01 , 
  -3.972e-04 ,    1.380e-02 ,   -1.402e+00 ,   -1.276e-01 ,   -3.972e-04 , 
   1.380e-02 ,   -1.402e+00 ,   -1.276e-01 ,   -3.972e-04 ,    1.380e-02 , 
  -1.402e+00 ,   -1.276e-01 ,   -3.972e-04 ,    1.380e-02 ,   -1.402e+00 , 
  -1.276e-01 ,   -3.972e-04 ,    1.380e-02 ,   -1.402e+00 ,   -1.276e-01 , 
  -3.972e-04 ,    1.380e-02 ,   -1.402e+00 ,   -1.276e-01 ,   -3.972e-04 , 
   1.380e-02 ,   -1.402e+00 ,   -1.276e-01 ,   -3.972e-04 ,    1.380e-02 , 
  -1.402e+00 ,   -1.276e-01 ,   -3.972e-04 ,    1.380e-02 ,   -1.279e+00 , 
  -1.184e-01 ,   -1.731e-04 ,    2.097e-02 ,   -1.279e+00 ,   -1.184e-01 , 
  -1.731e-04 ,    2.097e-02 ,   -1.279e+00 ,   -1.184e-01 ,   -1.731e-04 , 
   2.097e-02 ,   -1.279e+00 ,   -1.184e-01 ,   -1.731e-04 ,    2.097e-02 , 
  -1.279e+00 ,   -1.184e-01 ,   -1.731e-04 ,    2.097e-02 ,   -1.279e+00 , 
  -1.184e-01 ,   -1.731e-04 ,    2.097e-02 ,   -1.279e+00 ,   -1.184e-01 , 
  -1.731e-04 ,    2.097e-02 ,   -1.279e+00 ,   -1.184e-01 ,   -1.731e-04 , 
   2.097e-02 ,   -1.279e+00 ,   -1.184e-01 ,   -1.731e-04 ,    2.097e-02 , 
  -1.062e+00 ,   -1.002e-01 ,    1.508e-04 ,    2.989e-02 ,   -1.062e+00 , 
  -1.002e-01 ,    1.508e-04 ,    2.989e-02 ,   -1.062e+00 ,   -1.002e-01 , 
   1.508e-04 ,    2.989e-02 ,   -1.062e+00 ,   -1.002e-01 ,    1.508e-04 , 
   2.989e-02 ,   -1.062e+00 ,   -1.002e-01 ,    1.508e-04 ,    2.989e-02 , 
  -1.062e+00 ,   -1.002e-01 ,    1.508e-04 ,    2.989e-02 ,   -1.062e+00 , 
  -1.002e-01 ,    1.508e-04 ,    2.989e-02 ,   -1.062e+00 ,   -1.002e-01 , 
   1.508e-04 ,    2.989e-02 ,   -8.189e-01 ,   -7.955e-02 ,    7.402e-04 , 
   3.288e-02 ,   -8.189e-01 ,   -7.955e-02 ,    7.402e-04 ,    3.288e-02 , 
  -8.189e-01 ,   -7.955e-02 ,    7.402e-04 ,    3.288e-02 ,   -8.189e-01 , 
  -7.955e-02 ,    7.402e-04 ,    3.288e-02 ,   -8.189e-01 ,   -7.955e-02 , 
   7.402e-04 ,    3.288e-02 ,   -5.914e-01 ,   -6.015e-02 ,    2.595e-03 , 
   2.716e-02 ,   -5.914e-01 ,   -6.015e-02 ,    2.595e-03 ,    2.716e-02 , 
  -5.914e-01 ,   -6.015e-02 ,    2.595e-03 ,    2.716e-02 ,   -3.957e-01 , 
  -4.379e-02 ,    1.002e-02 ,    2.585e-02 ,   -3.957e-01 ,   -4.379e-02 , 
   1.002e-02 ,    2.585e-02 ,   -2.253e-01 ,   -3.093e-02 ,    2.969e-02 , 
   2.918e-02 ,   -2.253e-01 ,   -3.093e-02 ,    2.969e-02 ,    2.918e-02 , 
  -6.833e-02 ,   -2.131e-02 ,    5.835e-02 ,    2.859e-02 ,    7.861e-02 , 
  -1.438e-02 ,    6.832e-02 ,    1.232e-02 ,    2.215e-01 ,   -9.527e-03 , 
   4.644e-02 ,   -1.006e-02 , 

# pidx =  63 :  l2 = 8.800960e+01
  -1.249e-01 ,   -1.629e-02 ,    1.304e-03 ,    2.879e-02 ,   -6.932e-02 , 
  -1.212e-02 ,    4.409e-03 ,    2.802e-02 ,   -6.932e-02 ,   -1.212e-02 , 
   4.409e-03 ,    2.802e-02 ,   -1.801e-02 ,   -8.723e-03 ,    1.077e-02 , 
   2.699e-02 ,   -1.801e-02 ,   -8.723e-03 ,    1.077e-02 ,    2.699e-02 , 
  -1.801e-02 ,   -8.723e-03 ,    1.077e-02 ,    2.699e-02 ,   -1.801e-02 , 
  -8.723e-03 ,    1.077e-02 ,    2.699e-02 ,   -1.801e-02 ,   -8.723e-03 , 
   1.077e-02 ,    2.699e-02 ,   -1.801e-02 ,   -8.723e-03 ,    1.077e-02 , 
   2.699e-02 ,    3.052e-02 ,   -6.108e-03 ,    1.673e-02 ,    2.364e-02 , 
   3.052e-02 ,   -6.108e-03 ,    1.673e-02 ,    2.364e-02 ,    3.052e-02 , 
  -6.108e-03 ,    1.673e-02 ,    2.364e-02 ,    3.052e-02 ,   -6.108e-03 , 
   1.673e-02 ,    2.364e-02 ,    3.052e-02 ,   -6.108e-03 ,    1.673e-02 , 
   2.364e-02 ,    3.052e-02 ,   -6.108e-03 ,    1.673e-02 ,    2.364e-02 , 
   3.052e-02 ,   -6.108e-03 ,    1.673e-02 ,    2.364e-02 ,    3.052e-02 , 
  -6.108e-03 ,    1.673e-02 ,    2.364e-02 ,    7.625e-02 ,   -4.179e-03 , 
   1.437e-02 ,    1.603e-02 ,    7.625e-02 ,   -4.179e-03 ,    1.437e-02 , 
   1.603e-02 ,    7.625e-02 ,   -4.179e-03 ,    1.437e-02 ,    1.603e-02 , 
   7.625e-02 ,   -4.179e-03 ,    1.437e-02 ,    1.603e-02 ,    7.625e-02 , 
  -4.179e-03 ,    1.437e-02 ,    1.603e-02 ,    7.625e-02 ,   -4.179e-03 , 
   1.437e-02 ,    1.603e-02 ,    7.625e-02 ,   -4.179e-03 ,    1.437e-02 , 
   1.603e-02 ,    7.625e-02 ,   -4.179e-03 ,    1.437e-02 ,    1.603e-02 , 
   7.625e-02 ,   -4.179e-03 ,    1.437e-02 ,    1.603e-02 ,    1.197e-01 , 
  -2.801e-03 ,    8.312e-04 ,    8.952e-03 ,    1.197e-01 ,   -2.801e-03 , 
   8.312e-04 ,    8.952e-03 ,    1.197e-01 ,   -2.801e-03 ,    8.312e-04 , 
   8.952e-03 ,    1.197e-01 ,   -2.801e-03 ,    8.312e-04 ,    8.952e-03 , 
   1.197e-01 ,   -2.801e-03 ,    8.312e-04 ,    8.952e-03 ,    1.197e-01 , 
  -2.801e-03 ,    8.312e-04 ,    8.952e-03 ,    1.197e-01 ,   -2.801e-03 , 
   8.312e-04 ,    8.952e-03 ,    1.197e-01 ,   -2.801e-03 ,    8.312e-04 , 
   8.952e-03 ,    1.197e-01 ,   -2.801e-03 ,    8.312e-04 ,    8.952e-03 , 
   1.494e-01 ,   -1.845e-03 ,   -5.718e-03 ,    1.791e-03 ,    1.494e-01 , 
  -1.845e-03 ,   -5.718e-03 ,    1.791e-03 ,    1.494e-01 ,   -1.845e-03 , 
  -5.718e-03 ,    1.791e-03 ,    1.494e-01 ,   -1.845e-03 ,   -5.718e-03 , 
   1.791e-03 ,    1.494e-01 ,   -1.845e-03 ,   -5.718e-03 ,    1.791e-03 , 
   1.494e-01 ,   -1.845e-03 ,   -5.718e-03 ,    1.791e-03 ,    1.494e-01 , 
  -1.845e-03 ,   -5.718e-03 ,    1.791e-03 ,    1.494e-01 ,   -1.845e-03 , 
  -5.718e-03 ,    1.791e-03 ,    1.494e-01 ,   -1.845e-03 ,   -5.718e-03 , 
   1.791e-03 ,    1.494e-01 ,   -1.845e-03 ,   -5.718e-03 ,    1.791e-03 , 
